"mistake_comments","startDate","rt_qs_wimage_seconds","q3_sliderval","q1_sliderval","img_file","enjoyment","q5_type","mistake_checkbox","q2_sliderval","botresponse","discr_checkbox","continue","endTime","age","rt_trial","comments","q4_sliderval","img_id","topic","education","q1_type","q5_sliderval","HitCorrect","q2_type","languages","rt_qs_noimage_seconds","q3_type","context","description","discr_comments","trial_number","startTime","rt_article_read_seconds","q4_type","timeSpent","anon_worker_id"
NA,"Fri Jan 14 2022 16:06:26 GMT-0600 (Central Standard Time)",15.299,"4|3","5|5","Atelier_à_l'IFB_-_11_&_12_Mars_2020_(3).jpg",1,"overall",FALSE,"5|5","correct: 3",FALSE,TRUE,1642200491200,34,196.432,NA,"5|5","meeting_in_progress7","meeting_in_progress","graduated_high_school","image_fit","5|4",1,"no_irrelevant","Spanish, English",174.116,"all_relevant","Cooperation","It shows a group of humans sitting in a meeting together.",NA,12,1642197986133,7.017,"reconstructive",41.7511166666667,"678702441954767"
NA,"Fri Jan 14 2022 16:06:26 GMT-0600 (Central Standard Time)",17.275,"4|3","5|5","guitar.png",1,"overall",FALSE,"5|5","correct: 3",FALSE,TRUE,1642200491200,34,143.735,NA,"4|4","guitar1","attention_check","graduated_high_school","image_fit","4|3",1,"no_irrelevant","Spanish, English",15.933,"all_relevant","Guitar","An orange and white guitar and a brown and white guitar being played.",NA,13,1642197986133,110.527,"reconstructive",41.7511166666667,"678702441954767"
NA,"Fri Jan 14 2022 16:06:26 GMT-0600 (Central Standard Time)",20.024,"4|4","5|5","Oberaargletscher_from_Oberaar,_2010_07.jpeg",1,"overall",FALSE,"5|5","correct: 3",FALSE,TRUE,1642200491200,34,137.877,NA,"3|3","mountains16","mountains","graduated_high_school","image_fit","4|4",1,"no_irrelevant","Spanish, English",69.865,"all_relevant","Montane Ecosystems","Shown is a lake at the bottom of a mountain range. The mountains are high in elevation and contain snow on parts of it. As the snow melts, it enters the lake.",NA,14,1642197986133,47.988,"reconstructive",41.7511166666667,"678702441954767"
NA,"Fri Jan 14 2022 16:06:26 GMT-0600 (Central Standard Time)",23.621,"3|4","4|4","La_Trobe_Uni_Wikimeetup_March_2020.jpg",1,"overall",FALSE,"2|3","correct: 3",FALSE,TRUE,1642200491200,34,66.102,NA,"3|3","meeting_in_progress2","meeting_in_progress","graduated_high_school","image_fit","3|3",1,"no_irrelevant","Spanish, English",34.176,"all_relevant","Consumer electronics","This picture shows nine people of varying ages and sex sitting around a conference table.  The room there are in is large and bright with one wall of only windows looking out upon the structure.  Each individual is smiling at the camera.  They all have some type of laptop in front of them.  They are dressed in casual business attire.",NA,15,1642197986133,8.305,"reconstructive",41.7511166666667,"678702441954767"
NA,"Fri Jan 14 2022 16:06:26 GMT-0600 (Central Standard Time)",31.465,"4|3","5|4","Earth_to_Table_DInner_with_Gunnar_Karl_Gíslason_(15640694895).jpg",1,"overall",FALSE,"5|5","correct: 3",FALSE,TRUE,1642200491200,34,50.536,NA,"4|4","laid_table3","laid_table","graduated_high_school","image_fit","4|3",1,"no_irrelevant","Spanish, English",14.801,"all_relevant","Tableware","a group of chefs in a kitchen getting meals ready for an event , they are all dressed in white",NA,16,1642197986133,4.27,"reconstructive",41.7511166666667,"678702441954767"
NA,"Fri Jan 14 2022 16:06:26 GMT-0600 (Central Standard Time)",23.47,"4|3","5|4","1599px-Paris_Notre-Dame_East_View_02.jpeg",1,"overall",FALSE,"5|4","correct: 3",FALSE,TRUE,1642200491200,34,179.403,NA,"3|3","church19","church","graduated_high_school","image_fit","4|3",1,"no_irrelevant","Spanish, English",132.727,"all_relevant","Building material","An old concrete castle with many spires, and multiple levels of architecture around the entire building. There is also a spire built onto it.",NA,17,1642197986133,23.206,"reconstructive",41.7511166666667,"678702441954767"
NA,"Fri Jan 14 2022 16:06:26 GMT-0600 (Central Standard Time)",15.048,"4|5","5|5","1599px-Georgios_Ntaviotis_&_Daniel_Souček,_U21_CZE-GRE_2019-10-10.jpg",1,"overall",FALSE,"5|5","correct: 3",FALSE,TRUE,1642200491200,34,97.606,NA,"5|5","soccer_in_progress1","soccer_in_progress","graduated_high_school","image_fit","4|4",1,"no_irrelevant","Spanish, English",26.257,"all_relevant","Competition","Two soccer players are engaged in a competition on a playing field.",NA,18,1642197986133,56.301,"reconstructive",41.7511166666667,"678702441954767"
NA,"Fri Jan 14 2022 16:06:26 GMT-0600 (Central Standard Time)",18.94,"4|4","5|5","1600px-Covariant_Founding_Team_at_Covariant_HQ_Anno_November_2017.jpg",1,"overall",FALSE,"3|4","correct: 3",FALSE,TRUE,1642200491200,34,67.208,NA,"4|4","meeting_in_progress17","meeting_in_progress","graduated_high_school","image_fit","3|4",1,"no_irrelevant","Spanish, English",19.078,"all_relevant","Furniture","Four men hold a discussion inside a room. The room is painted white. They're using a white dry-erase board with a green marker. Two of them sit at a white table. 4 computers and one phone sit on the table. A large window offers a view of a bay.",NA,19,1642197986133,29.19,"reconstructive",41.7511166666667,"678702441954767"
NA,"Thu Jan 13 2022 20:34:32 GMT-0500 (Eastern Standard Time)",43.52,"2|2","2|2","Atelier_à_l'IFB_-_11_&_12_Mars_2020_(3).jpg",1,"overall",TRUE,"1|1","correct: 3",FALSE,TRUE,1642125616043,27,242.384,NA,"1|1","meeting_in_progress7","meeting_in_progress","graduated_college","reconstructive","0|2",NA,"no_irrelevant","English",109.782,"all_relevant","Consumer electronics","A group of Black people with laptops set around a table listening to a presentation",NA,1,1642124072932,89.082,"image_fit",25.7185166666667,"752935676096091"
NA,"Thu Jan 13 2022 20:34:32 GMT-0500 (Eastern Standard Time)",21.215,"3|4","4|4","1600px-2019-11-28_14_40_55_A_dinner_table_laid_out_for_Thanksgiving_Dinner_in_the_Parkway_Village_section_of_Ewing_Township,_Mercer_County,_New_Jersey.jpg",1,"overall",FALSE,"4|4","correct: 3",FALSE,TRUE,1642125616043,27,151.628,NA,"3|3","laid_table12","laid_table","graduated_college","reconstructive","0|4",NA,"no_irrelevant","English",124.285,"all_relevant","American cuisine","A rectangular table with a red plaid table cloth on it and wooden chairs around it.  The table is set with 5 place setting, each with a plate and red solo cup.  Each setting has a bowl of salad in front of it.  There are various food items in the middle of the table in serving dishes.  The food items look like they could be from a Thanksgiving dinner.",NA,2,1642124072932,6.128,"image_fit",25.7185166666667,"752935676096091"
NA,"Thu Jan 13 2022 20:34:32 GMT-0500 (Eastern Standard Time)",13.451,"3|3","2|2","Lago_de_Como,_Italia,_2016-06-25,_DD_02-06_PAN.jpeg",1,"overall",FALSE,"2|3","correct: 3",FALSE,TRUE,1642125616043,27,53.933,NA,"3|2","mountains9","mountains","graduated_college","reconstructive","0|3",NA,"no_irrelevant","English",38.688,"all_relevant","Orogeny","A view of the ocean with blue skies and clouds and tall mountains surround the water.",NA,3,1642124072932,1.794,"image_fit",25.7185166666667,"752935676096091"
NA,"Thu Jan 13 2022 20:34:32 GMT-0500 (Eastern Standard Time)",20.286,"2|2","4|4","wiki_livingroom.jpg",1,"overall",FALSE,"2|3","correct: 3",FALSE,TRUE,1642125616043,27,112.215,NA,"4|3","living_room15","living_room","graduated_college","reconstructive","0|3",NA,"no_irrelevant","English",89.232,"all_relevant","Furniture","A small group of people chatting in the living room",NA,4,1642124072932,2.697,"image_fit",25.7185166666667,"752935676096091"
NA,"Thu Jan 13 2022 20:34:32 GMT-0500 (Eastern Standard Time)",23.802,"4|3","4|4","1599px-20180920_Fussball,_UEFA_Europa_League,_RB_Leipzig_-_FC_Salzburg_by_Stepro_StP_8051.jpg",1,"overall",FALSE,"3|4","correct: 3",FALSE,TRUE,1642125616043,27,88.41,NA,"3|3","soccer_in_progress10","soccer_in_progress","graduated_college","reconstructive","0|3",NA,"no_irrelevant","English",18.006,"all_relevant","Advertising","Two soccer players are standing, both have white uniforms and white stripes with Red Bull advertising. Between them is a player on his knees in a maroon uniform. They are all going for the same soccer ball. There is a referee in blue and black behind them, and adveetisements for four or five companies on the walls of the stadium.",NA,5,1642124072932,46.602,"image_fit",25.7185166666667,"752935676096091"
NA,"Thu Jan 13 2022 20:34:32 GMT-0500 (Eastern Standard Time)",9.343,"5|5","4|4","Living_room_at_35_Yowani_Rd_Rosedale_NSW_all_burnt_in_2019-12-19_bushfire.jpg",1,"overall",FALSE,"4|4","correct: 3",FALSE,TRUE,1642125616043,27,27.162,NA,"4|4","living_room11","living_room","graduated_college","reconstructive","0|4",NA,"no_irrelevant","English",13.457,"all_relevant","Window","A living room is shown with a bamboo couch and chairs with light green cushions arranged aroudn a coffee table. There are two windows at the back wall with their curtains drawn open",NA,6,1642124072932,4.362,"image_fit",25.7185166666667,"752935676096091"
NA,"Thu Jan 13 2022 20:34:32 GMT-0500 (Eastern Standard Time)",21.462,"5|4","4|4","guitar.png",1,"overall",FALSE,"5|4","correct: 3",FALSE,TRUE,1642125616043,27,41.087,NA,"4|5","guitar1","attention_check","graduated_college","reconstructive","0|4",NA,"no_irrelevant","English",18.085,"all_relevant","Guitar","An orange and white guitar and a brown and white guitar being played.",NA,7,1642124072932,1.54,"image_fit",25.7185166666667,"752935676096091"
NA,"Thu Jan 13 2022 20:34:32 GMT-0500 (Eastern Standard Time)",39.916,"2|3","2|2","Dreifaltigkeitskirche_süd.jpg",1,"overall",FALSE,"3|2","correct: 3",FALSE,TRUE,1642125616043,27,55.234,NA,"2|2","church4","church","graduated_college","reconstructive","0|3",NA,"no_irrelevant","English",14.107,"all_relevant","Roof","There is an image of an old church, with a cemetary right outside the building. The cemetary has many gray stombstones, and the exterior of the church itself is worn.",NA,8,1642124072932,1.211,"image_fit",25.7185166666667,"752935676096091"
NA,"Thu Jan 13 2022 20:34:32 GMT-0500 (Eastern Standard Time)",9.495,"4|5","4|4","Wohnzimmer_Fallada_1.JPG",1,"overall",FALSE,"5|5","correct: 3",FALSE,TRUE,1642125616043,27,20.345,NA,"4|4","living_room6","living_room","graduated_college","reconstructive","0|4",NA,"no_irrelevant","English",9.743,"all_relevant","Interior design","The interior view of a dining room.",NA,9,1642124072932,1.107,"image_fit",25.7185166666667,"752935676096091"
NA,"Thu Jan 13 2022 20:34:32 GMT-0500 (Eastern Standard Time)",10.592,"5|4","4|4","Thanksgiving_Dinner_Table,_Broward_County_Florida,_1971_02.jpg",1,"overall",FALSE,"4|5","correct: 3",FALSE,TRUE,1642125616043,27,21.657,NA,"5|4","laid_table14","laid_table","graduated_college","reconstructive","0|5",NA,"no_irrelevant","English",8.65,"all_relevant","Tableware","a table that is prepared for a dinner with a large turkey and a bottle of wine sitting on it , large bookcase with books in the background as well with a lamp above the table",NA,10,1642124072932,2.415,"image_fit",25.7185166666667,"752935676096091"
NA,"Thu Jan 13 2022 20:34:32 GMT-0500 (Eastern Standard Time)",12.73,"3|4","3|3","1599px-Paris_Notre-Dame_East_View_02.jpeg",1,"overall",FALSE,"2|3","correct: 3",FALSE,TRUE,1642125616043,27,88.223,NA,"2|4","church19","church","graduated_college","reconstructive","0|3",NA,"no_irrelevant","English",74.514,"all_relevant","Building material","A cathedral overlooking a courtyard.",NA,11,1642124072932,0.979,"image_fit",25.7185166666667,"752935676096091"
NA,"Thu Jan 13 2022 20:34:32 GMT-0500 (Eastern Standard Time)",7.737,"4|3","3|3","river.jpeg",1,"overall",FALSE,"3|3","correct: 3",FALSE,TRUE,1642125616043,27,23.628,NA,"3|2","mountains18","mountains","graduated_college","reconstructive","0|3",NA,"no_irrelevant","English",14.622,"all_relevant","Montane Ecosystems","There is a large river flowing in between lushes green hills/mountains. These mountains contain oak trees, as well as other types of trees. The mountain in the foreground is darker and it has snow. There are clouds that surround the mountain in the foreground.",NA,12,1642124072932,1.269,"image_fit",25.7185166666667,"752935676096091"
NA,"Thu Jan 13 2022 20:34:32 GMT-0500 (Eastern Standard Time)",9.747,"3|5","4|4","Oberaargletscher_from_Oberaar,_2010_07.jpeg",1,"overall",FALSE,"4|4","correct: 3",FALSE,TRUE,1642125616043,27,19.667,NA,"4|4","mountains16","mountains","graduated_college","reconstructive","0|5",NA,"no_irrelevant","English",8.946,"all_relevant","Body of water","A lake is in the foreground with mountain peaks in the background.",NA,13,1642124072932,0.974,"image_fit",25.7185166666667,"752935676096091"
NA,"Thu Jan 13 2022 20:34:32 GMT-0500 (Eastern Standard Time)",14.422,"4|4","4|4","1599px-Georgios_Ntaviotis_&_Daniel_Souček,_U21_CZE-GRE_2019-10-10.jpg",1,"overall",FALSE,"3|4","correct: 3",FALSE,TRUE,1642125616043,27,28.232,NA,"4|3","soccer_in_progress1","soccer_in_progress","graduated_college","reconstructive","0|4",NA,"no_irrelevant","English",12.582,"all_relevant","Competition","Two soccer players are seen on the pitch during a game.",NA,14,1642124072932,1.228,"image_fit",25.7185166666667,"752935676096091"
NA,"Thu Jan 13 2022 20:34:32 GMT-0500 (Eastern Standard Time)",8.165,"4|2","3|3","Earth_to_Table_DInner_with_Gunnar_Karl_Gíslason_(15640694895).jpg",1,"overall",FALSE,"3|3","correct: 3",FALSE,TRUE,1642125616043,27,19.987,NA,"3|4","laid_table3","laid_table","graduated_college","reconstructive","0|3",NA,"no_irrelevant","English",10.151,"all_relevant","Dinner","The image shows a group of chiefs preparing dishes in a large kitchen of a restaurant.",NA,15,1642124072932,1.671,"image_fit",25.7185166666667,"752935676096091"
NA,"Thu Jan 13 2022 20:34:32 GMT-0500 (Eastern Standard Time)",38.261,"2|3","3|3","640px-parc_agen.jpg",1,"overall",FALSE,"2|2","correct: 3",FALSE,TRUE,1642125616043,27,52.912,NA,"3|2","park1","attention_check","graduated_college","reconstructive","0|2",NA,"no_irrelevant","English",13.636,"all_relevant","Sculpture","A park on a nice day with lots of grass and trees and a pond.",NA,16,1642124072932,1.015,"image_fit",25.7185166666667,"752935676096091"
NA,"Thu Jan 13 2022 20:34:32 GMT-0500 (Eastern Standard Time)",8.824,"3|2","2|2","1599px-20191002_Fußball,_Männer,_UEFA_Champions_League,_RB_Leipzig_-_Olympique_Lyonnais_by_Stepro_StP_0278.jpg",1,"overall",FALSE,"2|1","correct: 3",FALSE,TRUE,1642125616043,27,22.747,NA,"2|1","soccer_in_progress13","soccer_in_progress","graduated_college","reconstructive","0|2",NA,"no_irrelevant","English",12.763,"all_relevant","Hairstyle","A group of five men are on a playing field in soccer uniforms. These men are celebrating a win. Four of the men are group closely together and are patting each other on the back. One man is jumping in the air and is completely off the ground",NA,17,1642124072932,1.16,"image_fit",25.7185166666667,"752935676096091"
NA,"Thu Jan 13 2022 20:34:32 GMT-0500 (Eastern Standard Time)",13.919,"3|3","3|3","1600px-Covariant_Founding_Team_at_Covariant_HQ_Anno_November_2017.jpg",1,"overall",FALSE,"2|3","correct: 3",FALSE,TRUE,1642125616043,27,30.676,NA,"3|4","meeting_in_progress17","meeting_in_progress","graduated_college","reconstructive","0|2",NA,"no_irrelevant","English",15.17,"all_relevant","Cooperation","a group of males in a room with laptops and two males standing up infront of a chalkboard explaining something to the other two males that are sitting down",NA,18,1642124072932,1.587,"image_fit",25.7185166666667,"752935676096091"
NA,"Thu Jan 13 2022 20:34:32 GMT-0500 (Eastern Standard Time)",9.331,"3|3","4|4","1443px-Iglesia_Nova_Gracanica,_Trebinje,_Bosnia_y_Herzegovina,_2014-04-14,_DD_04.jpg",1,"overall",FALSE,"4|4","correct: 3",FALSE,TRUE,1642125616043,27,21.402,NA,"3|4","church8","church","graduated_college","reconstructive","0|3",NA,"no_irrelevant","English",11.056,"all_relevant","Christian cross","An Eastern Orthodox church fills the photo. It has many archs, halfdomes, and small dones. It has vertical columns of small ciorcular windows. The church is made of light browth stone and red bricks. Crowning the church are three golden crosses botonnees.",NA,19,1642124072932,1.015,"image_fit",25.7185166666667,"752935676096091"
NA,"Thu Jan 13 2022 22:05:04 GMT-0500 (Eastern Standard Time)",38.957,"5|3","5|5","guitar.png",1,"overall",FALSE,"5|5","correct: 1",FALSE,TRUE,1642131360484,48,132.895,"I found this interesting and enjoyed taking part, thank you.","5|2","guitar1","attention_check","some_college","reconstructive","5|5",1,"no_irrelevant","English",64.207,"all_relevant","Guitar","An orange and white guitar and a brown and white guitar being played.",NA,1,1642129504597,29.731,"image_fit",30.93145,"912938440902031"
NA,"Thu Jan 13 2022 22:05:04 GMT-0500 (Eastern Standard Time)",44.455,"3|3","4|4","1600px-2019-11-28_14_40_55_A_dinner_table_laid_out_for_Thanksgiving_Dinner_in_the_Parkway_Village_section_of_Ewing_Township,_Mercer_County,_New_Jersey.jpg",1,"overall",FALSE,"3|3","correct: 1",FALSE,TRUE,1642131360484,48,125.033,"I found this interesting and enjoyed taking part, thank you.","3|3","laid_table12","laid_table","some_college","reconstructive","4|4",1,"no_irrelevant","English",54.311,"all_relevant","Tableware","A dinner party with many plates of food set on top of a decorated table. There is silverware and white plates and bowls containing food.",NA,2,1642129504597,26.267,"image_fit",30.93145,"912938440902031"
NA,"Thu Jan 13 2022 22:05:04 GMT-0500 (Eastern Standard Time)",24.206,"1|1","5|5","Dreifaltigkeitskirche_süd.jpg",1,"overall",FALSE,"4|4","correct: 1",FALSE,TRUE,1642131360484,48,76.332,"I found this interesting and enjoyed taking part, thank you.","1|1","church4","church","some_college","reconstructive","4|4",1,"no_irrelevant","English",22.265,"all_relevant","Building material","An old church made of red brick with a large tall spire in the front.  There are grave markers in the courtyard leading to the church that are visible in front of the church.",NA,3,1642129504597,29.861,"image_fit",30.93145,"912938440902031"
